,REAL_LumpSum_SGOV_2020,REAL_40_6_DCA_SGOV_2020,PROXY_LumpSum_BIL_2015,PROXY_40_6_DCA_BIL_2015
2020-06-03,51303.441726909674,50521.376690763864,74209.40900884691,72753.45388964677
2020-06-04,51077.46626181943,50430.98650472777,73901.35247252282,72453.26966509369
2020-06-05,52236.517426134655,50894.60697045386,75628.42719469186,74146.89460319157
2020-06-08,52858.02512769375,51143.2100510775,76559.3603829917,75059.8310364272
2020-06-09,52381.36343236804,50952.545372947214,75861.83500043774,74377.32034750277
2020-06-10,52139.285320355295,50855.71412814211,75465.1752127672,73985.93045613624
2020-06-11,49325.646155004724,49730.25846200189,71296.62637724765,69900.7182736215
2020-06-12,50043.9207974476,50017.56831897904,72328.66256598702,70909.91420456597
2020-06-15,50395.35954997604,50158.143819990415,72894.04905243467,71467.18050628522
2020-06-16,51168.3747575828,50467.349903033115,74076.32990462535,72628.31176058091
2020-06-17,51079.79494961147,50431.917979844584,73899.25007036961,72451.52522525287
2020-06-18,51061.338588846804,50424.53543553872,73888.07911974374,72442.14888787226
2020-06-19,50839.72218527055,50335.88887410822,73545.04631713743,72105.13816789543
2020-06-22,51238.46235794578,50495.38494317831,74111.69419096026,72658.54135859961
2020-06-23,51468.85224390908,50587.54089756363,74436.56454148176,72975.92160208162
2020-06-24,50244.14447151417,50097.65778860566,72604.82558518268,71179.83011252867
2020-06-25,50786.04589590248,50314.418358361,73413.31780552583,71972.16263575919
2020-06-26,49816.77760875634,49926.71104350254,71943.64052846181,70529.27924965377
2020-06-29,50405.854958473785,50162.34198338952,72839.34780516358,71408.85540905714
2020-06-30,50850.58219080261,50340.232876321046,73572.57036554703,72133.07485673949
2020-07-01,51143.0966682163,50457.23866728652,73996.11034937829,72547.92799039531
2020-07-02,51500.83333322197,50635.010503014135,74468.30245417442,73006.90564724851
2020-07-06,52428.10090974498,51096.01297279547,75774.15417787514,74282.92919501106
2020-07-07,51856.51251605159,50811.64480657874,74956.20755725358,73483.39496538285
2020-07-08,52358.62320482213,51061.20987254461,75657.57223270928,74168.5255430316
2020-07-09,52037.09907525803,50901.063134722404,75186.38429358712,73707.84723412813
2020-07-10,52449.63307763479,51106.615396503046,75832.19676849822,74342.59562224579
2020-07-13,52005.619478425746,50885.619172508756,75151.85372144877,73674.02284929088
2020-07-14,52585.87718158714,51174.568466098775,76027.73500424967,74532.9777824421
2020-07-15,53124.08904120982,51442.563372459175,76845.1782707955,75335.1467106622
2020-07-16,52827.00510818078,51294.87091848021,76432.70714522491,74932.61270288171
2020-07-17,53032.994027472894,51397.3738603611,76731.26821035775,75224.6640969979
2020-07-20,53431.57244993374,51595.59610746949,77310.33523152786,75791.78911513864
2020-07-21,53613.02567290204,51685.8260450448,77564.72316830109,76040.18317987256
2020-07-22,53800.68767156118,51779.32889566198,77865.45443383182,76336.3767043933
2020-07-23,53297.80705475262,51529.03979407252,77109.81519684098,75595.01327379906
2020-07-24,52967.311479094205,51364.51952761931,76604.70073560141,75098.89020809162
2020-07-27,53483.21114079301,51621.19688968867,77336.81707966098,75813.91912918622
2020-07-28,53122.551603818036,51441.80584808068,76806.34779162181,75293.92691733698
2020-07-29,53783.54601943666,51770.63542477117,77776.58655108463,76244.57657657741
2020-07-30,53495.91042118127,51627.563316428306,77406.2805132342,75886.12440404415
2020-07-31,53431.402308314835,51595.436068195224,77406.26009608366,75894.39483867856
2020-08-03,53954.110016663486,51855.63004835646,78152.4413497892,76622.99771551884
2020-08-04,54239.15307612646,52023.589054592594,78545.62807581329,77006.25692352488
2020-08-05,54609.16706510332,52241.65606760485,79089.21494959788,77538.97799381457
2020-08-06,54810.89022849642,52360.702703173796,79401.33880067497,77845.88608685686
2020-08-07,54677.45020146426,52282.725468899735,79264.15543522323,77715.21691019104
2020-08-10,54815.409040850405,52364.26366414259,79470.31991711512,77917.16036775711
2020-08-11,54554.184111630406,52210.39594646139,79039.45615234974,77490.98865532153
2020-08-12,55307.5749349501,52655.06516342023,80131.02042006544,78558.46436670536
2020-08-13,55211.21981404237,52598.23991073051,80006.82174392264,78438.20196984668
2020-08-14,55140.98738908709,52556.54432428961,79917.5691481804,78352.37543633173
2020-08-17,55437.954349058746,52731.55959469671,80331.01093169973,78755.68336119517
2020-08-18,55510.228512898946,52774.042052966615,80438.94647003271,78861.73007009707
2020-08-19,55244.173375119826,52617.37659918713,80067.79968225765,78499.44342764399
2020-08-20,55296.035822170066,52648.00187821875,80174.32893141218,78606.18477036513
2020-08-21,55364.70733851269,52688.085400247786,80291.20072652941,78722.60835019943
2020-08-24,55895.85136678143,53001.45461702612,81065.19898639366,79480.07220943176
2020-08-25,56093.867030550035,53117.96804820383,81347.58018183273,79756.43192550281
2020-08-26,56507.83006333138,53362.43847824401,81980.43388110082,80377.79047178946
2020-08-27,56449.2047164541,53327.78799828448,81949.59045997566,80352.29268555943
2020-08-28,56851.11078585007,53564.634640381504,82532.18433913766,80922.54327683948
2020-08-31,56567.4491277474,53397.96886662211,82168.68911195117,80569.87633406499
2020-09-01,57025.8125871676,53667.613672667816,82844.68564481295,81233.24406851511
2020-09-02,57639.987024951115,54084.16983536006,83788.36927322093,82159.95245401272
2020-09-03,55976.95130507841,52958.501459104205,81258.31351050391,79675.37767885913
2020-09-04,55677.809238173046,52756.47325341841,80771.53217162416,79194.61630472196
2020-09-08,54425.246913445684,51909.362809937615,78857.65356152176,77313.8733080409
2020-09-09,55369.89676291196,52548.98876559454,80268.24926729516,78697.05176782465
2020-09-10,54577.103416038655,52012.70151020798,79081.67241515295,77532.8899115845
2020-09-11,54730.855325545876,52117.08273624329,79266.54244981389,77710.61975617363
2020-09-14,55446.9827646852,52601.070715966365,80346.11266476334,78770.69923519262
2020-09-15,55784.16340069549,52829.023669747534,80828.53700373339,79242.5217597505
2020-09-16,55644.72854712386,52734.92647497415,80614.4253049428,79031.82338364865
2020-09-17,55354.91496069749,52539.16463375055,80144.5968226398,78567.97216704758
2020-09-18,54885.74678137767,52221.68886948752,79441.95479359127,77878.7141215169
2020-09-21,54146.18413705872,51719.86170737705,78384.41417752908,76846.17444524559
2020-09-22,54437.962665942076,51917.62232220156,78882.56728888593,77339.08974212529
2020-09-23,53393.34650531836,51211.14389594354,77285.59598498877,75769.70979899916
2020-09-24,53434.38050135534,51238.91411934935,77366.97814791373,75850.99298045647
2020-09-25,54024.06648073546,51638.0189826183,78303.53330265402,76773.66558648174
2020-09-28,54885.048914597326,52221.129743143036,79593.96453480597,78039.19426407514
2020-09-29,54668.48473846151,52074.57721677727,79251.92618656004,77702.35540047256
2020-09-30,54998.69785647029,52296.82228634562,79750.39414674992,78192.72976619557
2020-10-01,55408.30697953682,52573.85720933392,80360.35692261907,78790.97269046374
2020-10-02,55041.32762683854,52293.411056466684,79809.50672265702,78249.9810533233
2020-10-05,55924.26351099843,52970.36936068475,81127.51667927632,79542.42114628568
2020-10-06,55382.161579486215,52553.85548529081,80291.02634075229,78720.71123008357
2020-10-07,56162.605491182825,53151.84083622164,81481.35312309282,79890.04923669643
2020-10-08,56606.89524268611,53492.364909311786,82142.91100484353,80538.70981262464
2020-10-09,57030.233709416745,53816.79254541038,82775.2844421101,81158.92815849882
2020-10-12,57692.30091181937,54323.56847198411,83793.01307905432,82159.57814241579
2020-10-13,57344.22782049177,54056.0210280513,83295.7887280058,81674.11760883698
2020-10-14,57045.86941502878,53827.660687796524,82836.90504509678,81222.89778586113
2020-10-15,56889.84423193491,53707.431308970234,82660.03777480646,81053.98360586473
2020-10-16,56881.11181477053,53700.839079585305,82619.74546130972,81012.38218776364
2020-10-19,56285.49633246334,53244.53947179756,81686.38673047918,80093.66084564268
2020-10-20,56532.820151463486,53433.8378004058,82030.11691057961,80429.07094449748
2020-10-21,56382.85938076601,53318.46931641102,81797.3062074073,80200.37872511601
2020-10-22,56653.32445898029,53525.63516732895,82229.71620121905,80626.61203307603
2020-10-23,56862.69018323099,53686.26809424914,82528.22751158374,80918.24051760879
2020-10-26,55910.104064703344,52955.62977639405,81114.80405112218,79533.08702207144
2020-10-27,55703.94947183548,52796.622771376475,80805.08880569813,79229.87701026729
2020-10-28,54047.786516242915,51526.98270910277,78335.49532483068,76808.35181645541
2020-10-29,54488.26416105596,51864.02164178981,78995.92658100037,77456.59077650585
2020-10-30,54001.35747108851,51491.40774127389,78261.9053207214,76735.84281355323
2020-11-02,54564.75749713472,51923.25640396858,79081.43376960066,77537.96427052992
2020-11-03,55524.092575736555,52748.86014664126,80510.66261647227,78938.06740257185
2020-11-04,56606.259604449224,53674.02399568907,82117.20346848585,80514.25810776622
2020-11-05,57729.42923376676,54638.28023168574,83769.48778111638,82132.35374349065
2020-11-06,57756.831553446216,54661.71159368775,83792.04308061252,82153.16496221558
2020-11-09,58552.22354004963,55346.93250404563,84925.14421847592,83258.97686524896
2020-11-10,58503.18057371646,55307.52703949189,84845.51209308759,83179.20855866837
2020-11-11,58933.455048217504,55677.1084262116,85486.41563012796,83807.37247773487
2020-11-12,58343.55432471092,55170.051255558035,84627.60985733499,82967.28466095931
2020-11-13,59118.57737137271,55835.00385261932,85772.19194868402,84088.70063787865
2020-11-16,59808.393984231494,56426.86617545398,86786.94657912903,85082.62761879078
2020-11-17,59706.263492059355,56339.47710220413,86628.76448988679,84926.98673312302
2020-11-18,59213.357163243636,55916.698656042136,85869.21217892841,84180.38966341043
2020-11-19,59512.75649180656,56173.95748582811,86315.29974532494,84617.55844125696
2020-11-20,59393.59569369933,56071.71733855332,86083.90712627504,84386.69391331373
2020-11-23,59713.18079192218,56345.599897421605,86597.57840618535,84893.26334741004
2020-11-24,60583.6479919297,57092.594027339306,87881.61042111467,86151.14622935059
2020-11-25,60515.92560200626,57034.736128835146,87797.0159327013,86069.2868145264
2020-11-27,60797.61327510395,57276.252625514186,88186.4625221179,86448.9617463634
2020-11-30,60090.782247751784,56669.983128348525,87225.20214570973,85513.27203820058
2020-12-01,60970.97652324216,57425.4898044777,88473.70083262661,86732.51882007108
2020-12-02,61020.07102890723,57471.89954878982,88546.93512130214,86804.18792087946
2020-12-03,61205.18307636791,57644.820837196916,88796.0034359293,87046.76180983563
2020-12-04,61763.399251908624,58169.32744701289,89626.4552797024,87860.74422369589
2020-12-07,61630.19137268293,58042.8689767142,89448.59077527579,87688.45803812314
2020-12-08,61850.767114338916,58249.78842944932,89783.52048849365,88017.39560441821
2020-12-09,61395.34148218386,57824.70536368008,89079.41917550337,87324.12472895172
2020-12-10,61567.724762951795,57984.89856221519,89302.57308176438,87541.07518804238
2020-12-11,61411.01937472603,57838.188951764794,89089.4988721578,87333.50132548466
2020-12-14,61277.127005886425,57713.20977594337,88883.63834822415,87130.91002866508
2020-12-15,62014.34796171964,58405.45811054046,89987.7222593238,88213.85289687445
2020-12-16,62148.79068373803,58531.48518737464,90169.01890791507,88390.28953789535
2020-12-17,62598.082253049,58953.01173490712,90834.18308216397,89042.26662028248
2020-12-18,62389.96278393984,58757.02766593205,90539.00675371505,88754.19393251603
2020-12-21,62044.80641018058,58432.92625964913,90085.10262707603,88313.67916153627
2020-12-22,61965.36171317888,58358.79276251146,89997.7590387966,88230.18344373089
2020-12-23,62238.51350609977,58615.83781612891,90347.09229763331,88568.1529882685
2020-12-24,62300.3412814396,58675.17529908411,90452.70562280885,88672.1908483983
2020-12-28,62645.9935211642,59000.31726142102,90972.09502529161,89181.53729465407
2020-12-29,62645.11256204,58999.64842925162,90893.42509928666,89098.544642463
2020-12-30,62872.76372234188,59211.56892842731,91203.1898911745,89400.81936853257
2020-12-31,62957.046976635254,59289.50710262056,91384.50382957417,89583.22353580344
2021-01-04,62479.15426320988,58841.979582911146,90566.18560694242,88772.44697477277
2021-01-05,63102.97397629347,59425.98341266593,91434.82070336609,89620.27021264003
2021-01-06,63539.522549519446,59839.11545191072,92115.52178289715,90288.63838277369
2021-01-07,64285.65479319978,60538.21816062967,93278.72607541004,91433.59853482422
2021-01-08,64747.3707805589,60970.23561466527,93903.067234993,92041.60205381097
2021-01-11,64247.22518286018,60500.10887542499,93207.94264545428,91363.98129604105
2021-01-12,64530.830734193514,60765.431242416504,93601.8422693032,91748.44554014792
2021-01-13,64575.61272349738,60806.50487655733,93673.16656379205,91819.08585582674
2021-01-14,64703.23045319806,60926.352323636616,93803.22465807348,91942.07608277322
2021-01-15,64050.41737493685,60312.39744808355,92877.60477667328,91038.4611344709
2021-01-19,64644.10483788533,60867.86006594042,93735.40516544558,91878.27172999222
2021-01-20,65392.05329325396,61568.18058954363,94840.04468940398,92961.41159612843
2021-01-21,65391.1280648398,61567.78871079317,94825.50427333027,92945.98103746574
2021-01-22,65179.88356670432,61369.28804253146,94548.15549045108,92676.92703390507
2021-01-25,65327.52238435765,61506.80913926342,94772.12666335142,92897.2621691003
2021-01-26,65134.53549544083,61326.93417939544,94480.43895258482,92610.45262691575
2021-01-27,63640.300415528516,59924.61066729353,92285.40645178208,90460.3410419441
2021-01-28,64094.17541003636,60351.15917167283,92960.9944642271,91122.52227468287
2021-01-29,62940.62021888655,59267.99077105941,91290.39623716954,89488.1557361081
2021-02-01,63983.50380012239,60245.075050041734,92813.86264455545,90980.44765255094
2021-02-02,64827.19063829305,61036.171077836094,94062.1267126133,92204.11282369329
2021-02-03,64951.15831463785,61152.42495165509,94234.44813279457,92372.20000556513
2021-02-04,65499.07919520417,61666.044185795574,95112.85054989792,93238.41971669925
2021-02-05,65886.72328502675,62030.01864267868,95671.83043891816,93785.11753804011
2021-02-08,66389.44898235828,62502.00970174343,96430.76978700004,94530.00152273127
2021-02-09,66561.64170871899,62662.969230191295,96636.85215964462,94728.542721445
2021-02-10,66529.82300944501,62632.29018675366,96589.13643047998,94682.09108355109
2021-02-11,66794.62234704089,62880.36262148738,96942.53069994033,95025.70635700552
2021-02-12,67092.98730060371,63160.89031640347,97391.88610198804,95466.52072496679
2021-02-16,67116.30463938971,63183.66532388763,97385.4228128389,95456.73021802935
2021-02-17,66962.68616505348,63037.7857164086,97162.80587709608,95239.55356768615
2021-02-18,66531.41134366793,62634.06228195278,96550.15105815041,94640.65784679285
2021-02-19,66730.81201237226,62821.214303564266,96826.7799953783,94910.36405303648
2021-02-22,66068.3412243685,62203.97922533419,95879.35252194831,93982.53052390141
2021-02-23,66108.74176523573,62241.051681460085,95921.5675305019,94022.91373278513
2021-02-24,66589.42377090863,62693.61744224204,96701.26374679251,94791.70358986474
2021-02-25,65080.3201485348,61278.15784138666,94436.51166417656,92569.28478064494
2021-02-26,64626.079754873994,60851.24429203826,93831.83632354994,91981.9959979901
2021-03-01,66141.5299142647,62272.32120755044,96079.00369172292,94185.30213545273
2021-03-02,65663.94792648079,61825.90534375645,95343.5543790999,93461.6282205077
2021-03-03,64964.93446304599,61169.17525282875,94251.38029463551,92387.02975020703
2021-03-04,64018.0667131536,60282.454242721404,92852.7561001888,91015.73672711923
2021-03-05,64916.29488952631,61125.3951285278,94235.95750008505,92375.47875401597
2021-03-08,64464.61198472414,60704.75373358195,93624.5889824151,91779.31442151667
2021-03-09,65426.06415187674,61605.871949101085,95034.6117368177,93160.75293458896
2021-03-10,65773.48518840288,61932.86702678386,95578.38840653826,93695.58501498937
2021-03-11,66637.44408204845,62740.04045024673,96829.47972260759,94921.09773736796
2021-03-12,66628.25113954359,62734.73230574472,96864.64985704799,94957.95268242815
2021-03-15,66959.83915746104,63046.29417160016,97388.92204803589,95474.19038617176
2021-03-16,66835.98015102741,62929.865211824894,97164.00582909511,95250.71172425465
2021-03-17,67075.62035025161,63155.64137814022,97519.78398522094,95599.1290209536
2021-03-18,66043.06048274547,62187.6295345735,95959.71767957036,94067.30017357881
2021-03-19,66212.10038182758,62345.40826690046,96178.64077151525,94279.87310126307
2021-03-22,66435.06046677339,62554.88292832686,96544.403885624,94640.94532090244
2021-03-23,65628.6046548332,61797.765415099326,95383.45307855462,93505.66870030222
2021-03-24,65056.96849292864,61264.316403784454,94564.41689117877,92703.77938769432
2021-03-25,65463.49599966008,61646.68528451295,95181.37578172273,93309.25825914882
2021-03-26,66507.96589719,62625.467115214386,96708.93940417285,94805.63567135506
2021-03-29,66201.20056151292,62337.54642230412,96260.19557914275,94366.1880867363
2021-03-30,66201.00355031999,62336.492698259404,96252.37753683577,94358.32276180225
2021-03-31,66456.85674856073,62575.06095397743,96666.43079146829,94767.38874640162
2021-04-01,67234.53118259448,63305.85311064674,97819.35482132627,95897.16695668963
2021-04-05,67961.34079130756,63990.47646168852,98901.9515041047,96957.74589683888
2021-04-06,67894.80217347568,63925.3491790517,98826.45606972478,96886.59943890397
2021-04-07,67777.69156567189,63818.177112100755,98679.30000501111,96743.22459098272
2021-04-08,68185.78569125736,64200.61199972671,99269.70339096039,97321.09710974852
2021-04-09,68428.31495001902,64429.864444160055,99678.61428208015,97724.96500957446
2021-04-12,68323.64430069739,64331.46462026266,99562.81358950655,97614.48020703426
2021-04-13,68541.67014111693,64537.444712401026,99875.90874593356,97920.10546671896
2021-04-14,68491.54084413117,64489.85649234951,99770.37809875213,97814.5285816555
2021-04-15,69135.88872038027,65094.49059921747,100737.24403244336,98763.1615888283
2021-04-16,69354.13948434351,65300.03167974652,101044.44942998119,99062.80174829035
2021-04-19,69001.1519625366,64968.68033507232,100497.87340830988,98525.33324623047
2021-04-20,68305.32794532321,64313.475065325845,99496.32554454818,97546.68518598861
2021-04-21,69018.1936025657,64982.813999583734,100569.30077619223,98599.51047691451
2021-04-22,68595.47785410285,64585.76558824093,99915.65058144109,97956.91096171337
2021-04-23,69392.3685097973,65333.55123412436,101089.77695229727,99107.30862394892
2021-04-26,69588.71525729509,65517.802840496435,101393.54973922165,99406.01384881341
2021-04-27,69535.81769027263,65467.23290012021,101321.0829412551,99335.77334379157
2021-04-28,69624.38989205677,65549.68624508039,101418.90275692364,99429.44480517652
2021-04-29,69796.20914402776,65711.38221212923,101698.82513157406,99705.57144805334
2021-04-30,69168.15960906247,65121.56169727921,100816.23635190546,98844.22032690306
2021-05-03,69386.47498747836,65328.77456106867,101110.398786167,99129.44891423578
2021-05-04,68791.810096819,64770.199976997144,100263.1060716803,98301.65966137499
2021-05-05,68969.94461206524,64939.42145453678,100469.89229211064,98499.24552061368
2021-05-06,69382.34691752303,65326.53466379281,101054.05567218689,99069.78032191371
2021-05-07,69991.3508179705,65898.9617072297,101938.8446287392,99935.37464368308
2021-05-10,69246.05971394625,65201.817290463165,100831.55955534513,98848.9305276676
2021-05-11,68696.46224968169,64684.01613340852,100023.12797791797,98057.71298826611
2021-05-12,67263.12680349474,63339.80440639993,97897.52899394996,95973.75648846105
2021-05-13,67833.4659443783,63876.363574081326,98784.18666682675,96845.44032138068
2021-05-14,68922.06921136923,64898.39491209301,100395.54159824527,98424.61169848399
2021-05-17,68807.99307425666,64790.96553066042,100218.75043259957,98250.84590313229
2021-05-18,68603.27502256996,64597.667291393525,99816.76574046291,97849.88786595417
2021-05-19,68331.73617226092,64341.335610820795,99439.13747833454,97482.18848584921
2021-05-20,69031.44034532284,65000.135618109474,100477.1558002836,98498.8932537012
2021-05-21,68928.7078564905,64905.39178497627,100350.26600873382,98375.74638486243
2021-05-24,69535.5528625249,65474.46613822219,101261.32370900999,99269.87275150511
2021-05-25,69483.06655136652,65423.655217980064,101139.36171984333,99147.622964984
2021-05-26,69698.94620639589,65624.93134836454,101462.30809940025,99464.90329698786
2021-05-27,69822.82400232971,65741.24645832891,101645.10499342585,99643.95961100546
2021-05-28,69978.21162655058,65886.84139809609,101859.99947716504,99853.57496073871
2021-06-01,70222.57891879126,66113.9697977274,102147.10260059229,100130.22600410711
2021-06-02,70340.8033466574,66225.1364977323,102312.50426529984,100291.5308803069
2021-06-03,69979.45401830283,65886.82032447998,101802.01979050096,99792.69849547406
2021-06-04,70575.12461723201,66446.23176854293,102675.75235569669,100648.28196834835
2021-06-07,70615.53048584585,66485.31555081296,102741.53163524746,100712.79032382261
2021-06-08,70671.60322389603,66538.43834790969,102850.65463344677,100821.54576240567
2021-06-09,70479.94143770328,66357.8651233918,102567.50748384686,100544.32778934824
2021-06-10,70779.79455407237,66638.70119320274,103007.41426880148,100975.41376078862
2021-06-11,70908.25084839381,66760.26204156378,103221.38791542445,101186.51059109568
2021-06-14,71030.38197651273,66874.50727594226,103394.61225492963,101355.88666719002
2021-06-15,70861.70877466873,66717.47304843269,103145.73979008218,101111.52678165714
2021-06-16,70438.52726381547,66321.21562004653,102551.394272909,100531.04527501187
2021-06-17,70331.98389986673,66218.60932318287,102402.17502286274,100386.47035640833
2021-06-18,69438.0141054811,65376.97496759872,101099.07073290554,99111.80058855368
2021-06-21,70290.05215359997,66178.40234444091,102378.21663829335,100366.16602947318
2021-06-22,70535.67449819246,66409.6441849,102784.39172246985,100767.24426823792
2021-06-23,70483.01103642468,66358.03739887977,102710.66702013658,100696.12338477076
2021-06-24,70967.19245929964,66812.85988391533,103417.61544480264,101388.09114586125
2021-06-25,71247.15318501167,67074.88747262662,103820.53314906787,101782.45136959136
2021-06-28,71225.82214417132,67052.90749022542,103816.12677480157,101780.92899129757
2021-06-29,71220.01713700223,67047.54424628397,103810.34624855129,101775.46217535877
2021-06-30,71082.55524006161,66918.02082519657,103651.02177025341,101622.83442937603
2021-07-01,71338.7903262488,67159.82227972285,104068.1912114476,102034.00901736191
2021-07-02,71643.04729974877,67446.16840200091,104542.07927419075,102499.94478518702
2021-07-06,71326.38744332497,67150.65571560542,104130.63016472822,102100.36977583985
2021-07-07,71444.47620562957,67262.06299157286,104297.86871619248,102263.46321521526
2021-07-08,70707.11576092166,66570.1438937611,103260.08815247106,101250.31250482847
2021-07-09,71639.90762551788,67446.08955543065,104603.36959978096,102563.84722666202
2021-07-12,71827.67889761628,67622.94910741768,104883.21996068567,102838.023684797
2021-07-13,71488.50239833251,67303.49298930977,104365.72079649105,102330.12500611943
2021-07-14,71492.81915476981,67307.37475904525,104340.19359808932,102302.76782466113
2021-07-15,71220.3769800874,67049.82045184725,103944.6077972677,101916.34662274254
2021-07-16,70693.90665441459,66555.37734524277,103163.27840364019,101150.56495043296
2021-07-19,69654.84166772464,65578.72934440861,101650.03141720097,99669.89175757754
2021-07-20,70579.57614361454,66447.77472579083,103091.09345290095,101087.24176537528
2021-07-21,71257.69264571134,67085.70749562966,104073.1423854676,102047.56212057019
2021-07-22,71327.11850132229,67150.88679339747,104172.56541802379,102144.70714590175
2021-07-23,71774.44629810877,67574.17417041364,104915.23810590188,102877.34241122048
2021-07-26,71754.19761806806,67558.34606811428,104943.44654183915,102908.06434960528
2021-07-27,71296.29911078005,67131.33843668867,104298.8200802618,102277.71832174694
2021-07-28,71621.37712229455,67433.10229969869,104702.43353843507,102668.79048567534
2021-07-29,71960.91646860757,67752.75643252183,105195.06785231523,103150.45963402414
2021-07-30,71538.03053704831,67355.67230612,104573.76022212619,102541.94574295118
2021-08-02,71592.49372555822,67406.687330678,104605.96182006414,102569.86753135138
2021-08-03,72050.95426655165,67837.92217098991,105295.61162630502,103246.28746085787
2021-08-04,71813.35211043553,67614.06568695116,104919.58584399021,102876.2722190132
2021-08-05,72205.56971471163,67983.54328260077,105533.90041478365,103480.34301062416
2021-08-06,72161.22587432848,67942.01224799732,105510.16935792967,103460.18679124698
2021-08-09,72150.19743536349,67930.85670744357,105487.23929330878,103437.51240036583
2021-08-10,72236.85461237992,68012.06636845837,105601.58471295511,103548.60012785661
2021-08-11,72445.7430805575,68208.90901753698,105888.79447901086,103828.12524613139
2021-08-12,72502.61378915743,68262.6617916119,106017.64302224306,103957.60413210432
